"Cod birou electoral",Județ,Uat,Siruta,Localitate,Secție,Nr,Tip,Versiune,a,b,b1,b2,b3,c,d,e,f,g1,g2
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,CHIȘINĂU,CHIȘINĂU,459,"Alegeri Prezidentiale",1,0,762,0,762,0,761,1,5000,4238,740,21
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,HÎNCEȘTI,HÎNCEȘTI,460,"Alegeri Prezidentiale",1,0,1435,0,1435,0,1431,4,5000,3565,1386,45
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,IALOVENI,IALOVENI,461,"Alegeri Prezidentiale",1,0,2727,0,2727,0,2722,5,7000,4273,2637,85
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,NISPORENI,NISPORENI,462,"Alegeri Prezidentiale",1,0,1119,0,1119,0,1116,3,2500,1381,1040,76
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,ORHEI,ORHEI,463,"Alegeri Prezidentiale",1,0,2235,0,2235,0,2234,1,4997,2762,2167,67
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,CĂUȘENI,CĂUȘENI,464,"Alegeri Prezidentiale",1,0,1087,0,1087,0,1084,3,5006,3919,1044,40
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,"ANENII NOI","ANENII NOI",465,"Alegeri Prezidentiale",1,0,776,0,776,0,770,6,5000,4224,740,30
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,BARDAR,BARDAR,466,"Alegeri Prezidentiale",1,0,475,0,475,0,475,0,3600,3125,459,16
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,CĂLĂRAȘI,CĂLĂRAȘI,467,"Alegeri Prezidentiale",1,0,1230,0,1230,0,1230,0,4998,3768,1186,44
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,DURLEȘTI,DURLEȘTI,468,"Alegeri Prezidentiale",1,0,1561,0,1561,0,1559,2,6000,4439,1507,52
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,STRĂȘENI,STRĂȘENI,469,"Alegeri Prezidentiale",1,0,1417,0,1417,0,1416,1,6000,4583,1355,61
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,BĂLȚI,BĂLȚI,470,"Alegeri Prezidentiale",1,0,985,0,985,0,984,1,3200,2215,949,35
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,UNGHENI,UNGHENI,472,"Alegeri Prezidentiale",1,0,1596,0,1596,0,1595,1,3200,1604,1524,71
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,SOROCA,SOROCA,473,"Alegeri Prezidentiale",1,0,733,0,733,0,733,0,3200,2467,692,41
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,DROCHIA,DROCHIA,474,"Alegeri Prezidentiale",1,0,689,0,689,0,686,3,3200,2511,658,28
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,EDINEŢ,EDINEŢ,475,"Alegeri Prezidentiale",1,0,708,0,708,0,706,2,3200,2492,659,47
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,FĂLEȘTI,FĂLEȘTI,476,"Alegeri Prezidentiale",1,0,382,0,382,0,379,3,3200,2818,364,15
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,FLOREȘTI,FLOREȘTI,477,"Alegeri Prezidentiale",1,0,453,0,453,0,452,1,3200,2747,425,27
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,TELENEȘTI,TELENEȘTI,478,"Alegeri Prezidentiale",1,0,705,0,705,0,705,0,3200,2495,686,19
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,CAHUL,CAHUL,479,"Alegeri Prezidentiale",3,0,1714,0,1714,0,1710,4,7000,5286,1619,91
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,CANTEMIR,CANTEMIR,480,"Alegeri Prezidentiale",1,0,619,0,619,0,619,0,5001,4382,594,25
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,LEOVA,LEOVA,481,"Alegeri Prezidentiale",1,0,557,0,557,0,556,1,5001,4444,528,28
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,CIMIȘLIA,CIMIȘLIA,482,"Alegeri Prezidentiale",1,0,677,0,677,0,675,2,4999,4322,651,24
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,CARABETOVCA,CARABETOVCA,483,"Alegeri Prezidentiale",1,0,213,0,213,0,213,0,2998,2785,205,8
48,STRĂINĂTATE,"REPUBLICA MOLDOVA",9999,GIURGIULEȘTI,GIURGIULEȘTI,484,"Alegeri Prezidentiale",1,0,462,0,462,0,461,1,5007,4545,419,42
48,STRĂINĂTATE,MUNTENEGRU,9999,PODGORICA,PODGORICA,485,"Alegeri Prezidentiale",1,0,25,0,25,0,24,1,400,375,20,4
48,STRĂINĂTATE,NORVEGIA,9999,OSLO,OSLO,488,"Alegeri Prezidentiale",1,0,226,0,226,0,223,3,3501,3275,205,18
48,STRĂINĂTATE,NORVEGIA,9999,OPPÅKERMOEN,OPPÅKERMOEN,489,"Alegeri Prezidentiale",1,0,248,0,248,0,245,3,3500,3252,235,10
48,STRĂINĂTATE,NORVEGIA,9999,KRISTIANSAND,KRISTIANSAND,490,"Alegeri Prezidentiale",1,0,212,0,212,0,207,5,3500,3288,191,16
48,STRĂINĂTATE,NORVEGIA,9999,TRONDHEIM,TRONDHEIM,494,"Alegeri Prezidentiale",1,0,199,0,199,0,197,2,3500,3301,182,15
48,STRĂINĂTATE,NORVEGIA,9999,TROMSØ,TROMSØ,495,"Alegeri Prezidentiale",2,0,192,0,192,0,192,0,3500,3308,185,7
48,STRĂINĂTATE,NIGERIA,9999,ABUJA,ABUJA,496,"Alegeri Prezidentiale",1,0,21,0,21,0,21,0,200,179,19,2
48,STRĂINĂTATE,OLANDA,9999,AMSTERDAM,AMSTERDAM,498,"Alegeri Prezidentiale",1,0,1168,0,1168,0,1164,4,3600,2432,1122,42
48,STRĂINĂTATE,OLANDA,9999,AMSTERDAM,AMSTERDAM,499,"Alegeri Prezidentiale",1,0,800,0,800,0,793,7,3600,2800,766,27
48,STRĂINĂTATE,OLANDA,9999,AMSTERDAM,AMSTERDAM,500,"Alegeri Prezidentiale",2,0,888,0,888,0,871,17,3600,2712,844,27
48,STRĂINĂTATE,OLANDA,9999,AMSTERDAM,AMSTERDAM,501,"Alegeri Prezidentiale",1,0,716,0,716,0,701,15,3600,2884,685,16
48,STRĂINĂTATE,OLANDA,9999,HAGA,HAGA,502,"Alegeri Prezidentiale",1,0,381,0,381,0,377,4,3600,3219,350,27
48,STRĂINĂTATE,OLANDA,9999,HAGA,HAGA,503,"Alegeri Prezidentiale",1,0,476,0,476,0,472,4,3600,3124,453,19
48,STRĂINĂTATE,OLANDA,9999,HAGA,HAGA,505,"Alegeri Prezidentiale",1,0,438,0,438,0,432,6,3605,3167,414,18
48,STRĂINĂTATE,OLANDA,9999,ROTTERDAM,ROTTERDAM,507,"Alegeri Prezidentiale",1,0,532,0,532,0,522,10,3600,3068,505,17
48,STRĂINĂTATE,OLANDA,9999,ROTTERDAM,ROTTERDAM,508,"Alegeri Prezidentiale",1,0,564,0,564,0,559,5,3600,3036,542,17
48,STRĂINĂTATE,OLANDA,9999,ROTTERDAM,ROTTERDAM,509,"Alegeri Prezidentiale",1,0,336,0,336,0,333,3,3600,3264,307,26
48,STRĂINĂTATE,OLANDA,9999,ROTTERDAM,ROTTERDAM,510,"Alegeri Prezidentiale",1,0,325,0,325,0,322,3,3600,3275,304,18
48,STRĂINĂTATE,OLANDA,9999,GRONINGEN,GRONINGEN,511,"Alegeri Prezidentiale",1,0,247,0,247,0,245,2,3600,3353,235,10
48,STRĂINĂTATE,OLANDA,9999,GRONINGEN,GRONINGEN,512,"Alegeri Prezidentiale",1,0,374,0,374,0,371,3,3599,3225,359,12
48,STRĂINĂTATE,OLANDA,9999,GRONINGEN,GRONINGEN,513,"Alegeri Prezidentiale",1,0,376,0,376,0,373,3,3598,3222,359,14
48,STRĂINĂTATE,OLANDA,9999,GRONINGEN,GRONINGEN,514,"Alegeri Prezidentiale",1,0,240,0,240,0,236,4,3600,3360,226,10
48,STRĂINĂTATE,OLANDA,9999,EINDHOVEN,EINDHOVEN,515,"Alegeri Prezidentiale",2,0,680,0,680,0,672,8,3600,2920,640,32
48,STRĂINĂTATE,OLANDA,9999,EINDHOVEN,EINDHOVEN,516,"Alegeri Prezidentiale",1,0,688,0,688,0,678,10,3600,2912,649,29
48,STRĂINĂTATE,OLANDA,9999,EINDHOVEN,EINDHOVEN,517,"Alegeri Prezidentiale",1,0,689,0,689,0,679,10,3600,2911,664,15
48,STRĂINĂTATE,OLANDA,9999,EINDHOVEN,EINDHOVEN,518,"Alegeri Prezidentiale",1,0,697,0,697,0,695,2,3600,2903,666,29
48,STRĂINĂTATE,"SULTANATUL OMAN",9999,MUSCAT,MUSCAT,522,"Alegeri Prezidentiale",2,0,132,0,132,0,132,0,800,668,124,8
48,STRĂINĂTATE,PAKISTAN,9999,ISLAMABAD,ISLAMABAD,523,"Alegeri Prezidentiale",1,0,20,0,20,0,20,0,100,80,20,0
48,STRĂINĂTATE,PALESTINA,9999,RAMALLAH,RAMALLAH,524,"Alegeri Prezidentiale",1,0,46,0,46,0,45,1,400,354,36,9
48,STRĂINĂTATE,POLONIA,9999,CRACOVIA,CRACOVIA,527,"Alegeri Prezidentiale",1,0,379,0,379,0,365,14,1200,821,348,17
48,STRĂINĂTATE,POLONIA,9999,WROCLAW,WROCLAW,528,"Alegeri Prezidentiale",1,0,143,0,143,0,142,1,1199,1056,135,7
48,STRĂINĂTATE,POLONIA,9999,GDANSK,GDANSK,529,"Alegeri Prezidentiale",1,0,121,0,121,0,120,1,1200,1079,114,6
48,STRĂINĂTATE,QATAR,9999,DOHA,DOHA,539,"Alegeri Prezidentiale",1,0,577,0,577,0,572,5,2400,1823,536,36
48,STRĂINĂTATE,"FEDERATIA RUSA",9999,MOSCOVA,MOSCOVA,612,"Alegeri Prezidentiale",1,0,176,0,176,0,168,8,500,324,133,35
48,STRĂINĂTATE,"FEDERATIA RUSA",9999,"SANKT PETERSBURG","SANKT PETERSBURG",613,"Alegeri Prezidentiale",1,0,49,0,49,0,48,1,500,451,45,3
48,STRĂINĂTATE,"FEDERATIA RUSA",9999,"ROSTOV PE DON","ROSTOV PE DON",614,"Alegeri Prezidentiale",1,0,17,0,17,0,17,0,500,483,11,6
48,STRĂINĂTATE,SERBIA,9999,BELGRAD,BELGRAD,616,"Alegeri Prezidentiale",1,0,175,0,175,0,174,1,1200,1025,154,20
48,STRĂINĂTATE,SERBIA,9999,VÂRȘEȚ,VÂRȘEȚ,617,"Alegeri Prezidentiale",1,0,112,0,112,0,110,2,800,688,94,16
48,STRĂINĂTATE,SERBIA,9999,ZAJEČAR,ZAJEČAR,618,"Alegeri Prezidentiale",1,0,24,0,24,0,20,4,508,484,19,1
48,STRĂINĂTATE,SERBIA,9999,PRIȘTINA,PRIȘTINA,619,"Alegeri Prezidentiale",1,0,101,0,101,0,100,1,500,399,91,9
48,STRĂINĂTATE,"REPUBLICA SINGAPORE",9999,SINGAPORE,SINGAPORE,620,"Alegeri Prezidentiale",1,0,354,0,354,0,352,2,800,446,333,19
48,STRĂINĂTATE,SIRIA,9999,DAMASC,DAMASC,621,"Alegeri Prezidentiale",1,0,35,0,35,0,35,0,401,366,30,5
48,STRĂINĂTATE,SLOVENIA,9999,LJUBLJANA,LJUBLJANA,622,"Alegeri Prezidentiale",2,0,149,0,149,0,144,5,2501,2352,129,15
48,STRĂINĂTATE,SPANIA,9999,MADRID,MADRID,629,"Alegeri Prezidentiale",1,0,134,0,134,0,132,2,6008,5874,122,10
48,STRĂINĂTATE,SPANIA,9999,MADRID,MADRID,630,"Alegeri Prezidentiale",1,0,81,0,81,0,81,0,5999,5918,74,7
48,STRĂINĂTATE,SPANIA,9999,MADRID,MADRID,632,"Alegeri Prezidentiale",1,0,97,0,97,0,97,0,6000,5903,91,6
48,STRĂINĂTATE,SPANIA,9999,"ALCALÁ DE HENARES","ALCALÁ DE HENARES",635,"Alegeri Prezidentiale",2,0,1799,0,1799,0,1779,19,5000,3201,1683,96
48,STRĂINĂTATE,SPANIA,9999,"ALCALÁ DE HENARES","ALCALÁ DE HENARES",636,"Alegeri Prezidentiale",1,0,976,0,976,0,970,6,5000,4024,934,36
48,STRĂINĂTATE,SPANIA,9999,GUADALAJARA,GUADALAJARA,648,"Alegeri Prezidentiale",1,0,1582,0,1582,0,1578,4,4992,3410,1499,79
48,STRĂINĂTATE,SPANIA,9999,"VELILLA DE SAN ANTONIO","VELILLA DE SAN ANTONIO",658,"Alegeri Prezidentiale",1,0,548,0,548,0,541,7,3000,2452,498,43
48,STRĂINĂTATE,SPANIA,9999,LLEIDA,LLEIDA,670,"Alegeri Prezidentiale",1,0,1770,0,1770,0,1763,7,6407,4637,1636,127
48,STRĂINĂTATE,SPANIA,9999,GIRONA,GIRONA,672,"Alegeri Prezidentiale",1,0,409,0,409,0,407,2,6000,5591,382,25
48,STRĂINĂTATE,SPANIA,9999,"LLORET DEL MAR","LLORET DEL MAR",674,"Alegeri Prezidentiale",1,0,712,0,712,0,705,7,5000,4288,659,46
48,STRĂINĂTATE,SPANIA,9999,TARRAGONA,TARRAGONA,678,"Alegeri Prezidentiale",1,0,660,0,660,0,655,5,6000,5340,614,41
48,STRĂINĂTATE,SPANIA,9999,"VILANOVA I LA GELTRU","VILANOVA I LA GELTRU",682,"Alegeri Prezidentiale",1,0,805,0,805,0,795,10,5001,4196,748,47
48,STRĂINĂTATE,SPANIA,9999,IBIZA,IBIZA,685,"Alegeri Prezidentiale",1,0,1562,0,1562,0,1547,15,5000,3438,1450,97
48,STRĂINĂTATE,SPANIA,9999,SEVILLA,SEVILLA,687,"Alegeri Prezidentiale",1,0,101,0,101,0,100,1,6000,5899,93,7
48,STRĂINĂTATE,SPANIA,9999,ALMENDRALEJO,ALMENDRALEJO,689,"Alegeri Prezidentiale",1,0,308,0,308,0,307,1,6000,5692,254,53
48,STRĂINĂTATE,SPANIA,9999,ALMENDRALEJO,ALMENDRALEJO,690,"Alegeri Prezidentiale",2,0,276,0,276,0,273,3,6000,5724,229,44
48,STRĂINĂTATE,SPANIA,9999,LEPE,LEPE,691,"Alegeri Prezidentiale",1,0,382,0,382,0,378,4,6000,5618,338,40
48,STRĂINĂTATE,SPANIA,9999,LEPE,LEPE,692,"Alegeri Prezidentiale",2,0,246,0,246,0,242,4,5992,5746,220,22
48,STRĂINĂTATE,SPANIA,9999,MALAGA,MALAGA,694,"Alegeri Prezidentiale",1,0,491,0,491,0,489,2,6000,5509,451,38
48,STRĂINĂTATE,SPANIA,9999,MALAGA,MALAGA,695,"Alegeri Prezidentiale",1,0,494,0,494,0,490,4,6000,5506,449,41
48,STRĂINĂTATE,SPANIA,9999,MOGUER,MOGUER,696,"Alegeri Prezidentiale",1,0,359,0,359,0,358,1,6000,5641,291,67
48,STRĂINĂTATE,SPANIA,9999,HUELVA,HUELVA,697,"Alegeri Prezidentiale",1,0,153,0,153,0,152,1,6000,5847,131,21
48,STRĂINĂTATE,SPANIA,9999,"ROCIANA DEL CONDADO","ROCIANA DEL CONDADO",699,"Alegeri Prezidentiale",1,0,383,0,383,0,380,3,6003,5620,339,41
48,STRĂINĂTATE,SPANIA,9999,MANILVA,MANILVA,700,"Alegeri Prezidentiale",2,0,520,0,520,0,519,1,6000,5480,496,23
48,STRĂINĂTATE,SPANIA,9999,MARBELLA,MARBELLA,701,"Alegeri Prezidentiale",1,0,626,0,626,0,611,15,6000,5374,567,44
48,STRĂINĂTATE,SPANIA,9999,LOGRONO,LOGRONO,705,"Alegeri Prezidentiale",1,0,1086,0,1086,0,1084,2,3600,2514,988,96
48,STRĂINĂTATE,SPANIA,9999,LOGRONO,LOGRONO,707,"Alegeri Prezidentiale",1,0,998,0,998,0,994,4,3600,2602,928,66
48,STRĂINĂTATE,SPANIA,9999,ZARAGOZA,ZARAGOZA,720,"Alegeri Prezidentiale",1,0,1391,0,1391,0,1384,7,12000,10609,1290,94
48,STRĂINĂTATE,SPANIA,9999,ZARAGOZA,ZARAGOZA,721,"Alegeri Prezidentiale",1,0,1434,0,1434,0,1426,8,12000,10566,1306,120
48,STRĂINĂTATE,SPANIA,9999,CUENCA,CUENCA,724,"Alegeri Prezidentiale",1,0,526,0,526,0,520,6,6000,5474,496,24
48,STRĂINĂTATE,SPANIA,9999,TARANCON,TARANCON,725,"Alegeri Prezidentiale",2,0,764,0,764,0,762,2,6000,5236,707,55
48,STRĂINĂTATE,SPANIA,9999,TOMELLOSO,TOMELLOSO,726,"Alegeri Prezidentiale",1,0,800,0,800,0,799,1,6000,5200,723,76
48,STRĂINĂTATE,SPANIA,9999,ALBACETE,ALBACETE,728,"Alegeri Prezidentiale",1,0,509,0,509,0,506,3,6000,5491,453,53
48,STRĂINĂTATE,SPANIA,9999,VILLARROBLEDO,VILLARROBLEDO,730,"Alegeri Prezidentiale",1,0,407,0,407,0,404,3,6000,5593,377,27
48,STRĂINĂTATE,SPANIA,9999,"QUINTANAR DEL REY","QUINTANAR DEL REY",731,"Alegeri Prezidentiale",1,0,262,0,262,0,260,2,6000,5738,233,27
48,STRĂINĂTATE,SPANIA,9999,MADRIDEJOS,MADRIDEJOS,734,"Alegeri Prezidentiale",1,0,277,0,277,0,276,1,6000,5723,259,17
48,STRĂINĂTATE,SPANIA,9999,"ROQUETAS DE MAR","ROQUETAS DE MAR",740,"Alegeri Prezidentiale",1,0,552,0,552,0,546,6,3600,3048,518,28
48,STRĂINĂTATE,SPANIA,9999,ALMAZORA,ALMAZORA,753,"Alegeri Prezidentiale",1,0,479,0,479,0,476,3,8100,7621,450,26
48,STRĂINĂTATE,SPANIA,9999,VALENCIA,VALENCIA,758,"Alegeri Prezidentiale",2,0,750,0,750,0,741,9,8100,7350,678,63
48,STRĂINĂTATE,SPANIA,9999,BENIDORM,BENIDORM,765,"Alegeri Prezidentiale",1,0,1280,0,1280,0,1274,6,8000,6720,1209,65
48,STRĂINĂTATE,"SRI LANKA",9999,COLOMBO,COLOMBO,767,"Alegeri Prezidentiale",1,0,15,0,15,0,15,0,100,85,13,2
48,STRĂINĂTATE,SUDAN,9999,KHARTOUM,KHARTOUM,806,"Alegeri Prezidentiale",1,0,19,0,19,0,19,0,100,81,18,1
48,STRĂINĂTATE,SUEDIA,9999,STOCKHOLM,STOCKHOLM,809,"Alegeri Prezidentiale",1,0,469,0,469,0,466,3,3200,2731,444,22
48,STRĂINĂTATE,SUEDIA,9999,UPPSALA,UPPSALA,813,"Alegeri Prezidentiale",1,0,320,0,320,0,318,2,2400,2080,292,26
48,STRĂINĂTATE,"REGATUL THAILANDEI",9999,BANGKOK,BANGKOK,814,"Alegeri Prezidentiale",1,0,206,0,206,0,206,0,500,294,191,15
48,STRĂINĂTATE,TUNISIA,9999,TUNIS,TUNIS,815,"Alegeri Prezidentiale",1,0,67,0,67,0,66,1,598,531,53,13
48,STRĂINĂTATE,TURCIA,9999,ANKARA,ANKARA,816,"Alegeri Prezidentiale",1,0,124,0,124,0,122,2,500,376,100,22
48,STRĂINĂTATE,TURCIA,9999,IZMIR,IZMIR,817,"Alegeri Prezidentiale",2,0,62,0,62,0,60,2,400,338,48,12
48,STRĂINĂTATE,TURCIA,9999,ISTANBUL,ISTANBUL,818,"Alegeri Prezidentiale",1,0,262,0,262,0,256,6,2508,2246,182,74
48,STRĂINĂTATE,TURCIA,9999,ISTANBUL,ISTANBUL,819,"Alegeri Prezidentiale",1,0,431,0,431,0,424,7,2500,2069,331,93
48,STRĂINĂTATE,TURKMENISTAN,9999,ASHABAT,ASHABAT,820,"Alegeri Prezidentiale",1,0,24,0,24,0,23,1,100,76,23,0
48,STRĂINĂTATE,UCRAINA,9999,KIEV,KIEV,821,"Alegeri Prezidentiale",1,0,115,0,115,0,112,3,400,285,96,16
48,STRĂINĂTATE,UCRAINA,9999,ODESA,ODESA,822,"Alegeri Prezidentiale",1,0,50,0,50,0,50,0,398,348,40,10
48,STRĂINĂTATE,UCRAINA,9999,CERNĂUȚI,CERNĂUȚI,823,"Alegeri Prezidentiale",1,0,140,0,140,0,139,1,800,660,91,48
48,STRĂINĂTATE,UCRAINA,9999,SOLOTVINO,SOLOTVINO,824,"Alegeri Prezidentiale",1,0,35,0,35,0,35,0,500,465,22,13
48,STRĂINĂTATE,UNGARIA,9999,BUDAPESTA,BUDAPESTA,825,"Alegeri Prezidentiale",1,0,841,0,841,0,815,26,6001,5160,760,55
48,STRĂINĂTATE,UNGARIA,9999,BUDAPESTA,BUDAPESTA,826,"Alegeri Prezidentiale",1,0,558,0,558,0,547,11,6000,5442,500,47
48,STRĂINĂTATE,UNGARIA,9999,BUDAPESTA,BUDAPESTA,827,"Alegeri Prezidentiale",1,0,290,0,290,0,284,6,6000,5710,268,16
48,STRĂINĂTATE,UNGARIA,9999,BUDAPESTA,BUDAPESTA,828,"Alegeri Prezidentiale",1,0,300,0,300,0,299,1,6000,5700,291,8
48,STRĂINĂTATE,UNGARIA,9999,GYULA,GYULA,829,"Alegeri Prezidentiale",1,0,200,0,200,0,194,6,2000,1800,143,51
48,STRĂINĂTATE,UNGARIA,9999,SZEGED,SZEGED,830,"Alegeri Prezidentiale",1,0,199,0,199,0,187,12,2003,1804,155,32
48,STRĂINĂTATE,UZBEKISTAN,9999,TAȘKENT,TAȘKENT,832,"Alegeri Prezidentiale",1,0,12,0,12,0,12,0,200,188,11,1
48,STRĂINĂTATE,VIETNAM,9999,HANOI,HANOI,834,"Alegeri Prezidentiale",1,0,123,0,123,0,115,8,396,273,95,20
48,STRĂINĂTATE,ZIMBABWE,9999,HARARE,HARARE,835,"Alegeri Prezidentiale",1,0,7,0,7,0,7,0,100,93,6,1
48,STRĂINĂTATE,SPANIA,9999,GUISSONA,GUISSONA,673,"Alegeri Prezidentiale",1,0,0,0,0,0,0,0,0,0,791,44
